USERNAME, TIMESTAMP, ACTION, RESOURCE
hqcooney, 12/11/2016 04:53:23AM, merge, notification NX2578
tbbeard, 02/23/2015 07:18:22PM, merge, notification NX2578
hqcooney, 10/14/2016 02:32:35PM, merge, notification NX2182
gphsu, 08/01/2017 12:19:26AM, merge, notification NX2182
hflovell, 05/07/2015 12:05:05PM, merge, notification NX2108
akbonilla, 01/15/2015 12:50:27PM, merge, notification NX2108
ttschubert, 07/12/2017 02:25:22AM, merge, notification NX2108
akbonilla, 12/18/2016 12:34:42AM, merge, notification NX2108
hflovell, 11/11/2015 04:08:04PM, merge, notification NX2108
tbbeard, 02/13/2015 07:58:04AM, merge, notification NX2108
hflovell, 01/06/2015 08:10:13AM, merge, notification NX2108
tbbeard, 07/03/2017 12:36:51AM, merge, notification NX2108
hqcooney, 01/12/2016 02:16:33AM, merge, notification NX2108
ttschubert, 02/26/2015 01:05:55AM, merge, notification NX2108
hflovell, 04/18/2017 11:32:35AM, merge, notification NX2108
gphsu, 09/18/2015 10:14:00AM, merge, notification NX2108
pdferrari, 07/18/2016 04:01:08PM, merge, notification NX2108
tbbeard, 01/11/2015 09:37:15PM, merge, notification NX2108
ttschubert, 12/03/2016 11:44:09PM, merge, notification NX2108
tbbeard, 08/18/2015 11:38:08PM, merge, notification NX2108
tbbeard, 02/25/2016 06:00:19AM, merge, notification NX2108
gphsu, 03/05/2015 02:01:29AM, merge, notification NX2108
pdferrari, 09/07/2016 03:51:44PM, merge, notification NX1723
hflovell, 01/01/2015 07:48:21AM, merge, notification NX1723
hflovell, 05/05/2015 02:15:23PM, merge, notification NX1723
hflovell, 03/14/2015 11:12:18AM, merge, notification NX1723
hflovell, 06/26/2017 04:07:08AM, merge, notification NX1723
tbbeard, 12/02/2017 12:14:49PM, merge, notification NX1723
akbonilla, 06/15/2016 06:04:48AM, merge, notification NX1723
pdferrari, 02/07/2016 01:49:41PM, merge, notification NX1723
akbonilla, 02/04/2016 04:28:36AM, merge, notification NX1723
hflovell, 10/23/2017 04:20:06AM, merge, notification NX1723
akbonilla, 09/08/2015 01:42:19PM, merge, notification NX1723
akbonilla, 05/12/2016 08:22:27PM, merge, notification NX1723
hflovell, 11/22/2016 03:40:52AM, merge, notification NX1723
akbonilla, 01/14/2016 04:46:26PM, merge, notification NX1723
pdferrari, 11/24/2017 01:46:05AM, merge, notification NX1723
hflovell, 09/12/2015 09:15:22PM, merge, notification NX1723
hflovell, 08/17/2015 02:00:32PM, merge, notification NX1723
pdferrari, 10/15/2015 06:53:18AM, merge, notification NX1285
hqcooney, 05/02/2015 09:02:40AM, merge, notification NX1277
ttschubert, 01/26/2017 02:04:34AM, merge, notification NX1163
akbonilla, 02/15/2015 11:04:27AM, merge, notification NX1011
pdferrari, 06/13/2016 09:51:04AM, merge, notification NX1011
hflovell, 10/03/2015 07:36:18AM, merge, notification NX1011
akbonilla, 03/09/2016 01:04:52AM, merge, notification NX1011
tbbeard, 08/12/2017 10:56:16PM, merge, notification NX1011
ttschubert, 09/05/2017 08:18:47AM, merge, notification NX1011
tbbeard, 06/24/2017 12:26:06PM, merge, notification NX0975
ttschubert, 12/11/2016 05:43:53AM, merge, notification NX0971
pdferrari, 11/11/2017 01:52:26PM, merge, notification NX0923
tbbeard, 03/03/2017 12:08:41AM, merge, notification NX0839
pdferrari, 10/03/2016 07:30:05AM, merge, notification NX0281
tbbeard, 01/17/2017 02:24:50AM, merge, notification NX0229
gphsu, 01/23/2015 12:52:23AM, merge, notification NX0229
hflovell, 11/26/2017 07:09:37PM, merge, notification NX0172
akbonilla, 02/27/2016 06:21:17PM, merge, notification NX0073
gphsu, 08/16/2016 05:21:48AM, merge, message M5878
hflovell, 07/27/2017 11:46:11AM, merge, message M5640
hqcooney, 12/08/2015 04:49:21AM, merge, message M5640
akbonilla, 07/20/2015 05:53:43AM, merge, message M5520
hqcooney, 03/18/2016 12:14:05PM, merge, message M5520
hflovell, 12/04/2016 01:26:44AM, merge, message M5520
pdferrari, 09/14/2015 11:38:22PM, merge, message M5504
pdferrari, 07/10/2015 04:35:49AM, merge, message M5504
ttschubert, 10/15/2016 01:30:06AM, merge, message M5504
tbbeard, 03/22/2015 09:28:51AM, merge, message M5504
akbonilla, 03/09/2016 06:46:58AM, merge, message M5504
ttschubert, 06/17/2015 02:35:57PM, merge, message M5504
gphsu, 03/02/2015 07:47:57PM, merge, message M5504
akbonilla, 07/08/2017 02:48:46AM, merge, message M5504
gphsu, 07/06/2015 02:06:24PM, merge, message M5504
gphsu, 12/18/2015 08:27:38AM, merge, message M5504
hqcooney, 03/07/2015 12:02:03PM, merge, message M5504
tbbeard, 06/11/2017 08:23:09AM, merge, message M5504
ttschubert, 04/23/2017 09:48:31AM, merge, message M5504
gphsu, 12/06/2015 05:17:49AM, merge, message M5504
gphsu, 08/22/2016 07:58:11PM, merge, message M5504
tbbeard, 12/10/2016 03:43:57PM, merge, message M5504
gphsu, 01/11/2017 10:45:27AM, merge, message M5504
akbonilla, 05/27/2016 10:06:44PM, merge, message M5504
tbbeard, 12/07/2015 05:45:30PM, merge, message M5504
tbbeard, 11/04/2016 12:18:49AM, merge, message M5504
hqcooney, 07/16/2015 01:05:46AM, merge, message M5504
hflovell, 09/22/2017 10:24:23AM, merge, message M5504
akbonilla, 11/05/2017 11:32:08AM, merge, message M5504
hflovell, 11/24/2015 05:23:25PM, merge, message M5504
gphsu, 08/09/2015 07:02:25AM, merge, message M5504
ttschubert, 03/12/2016 05:24:35AM, merge, message M5504
pdferrari, 12/04/2015 03:05:14AM, merge, message M5388
gphsu, 12/08/2015 05:46:43AM, merge, message M5368
ttschubert, 05/15/2015 12:37:21AM, merge, message M4860
gphsu, 11/15/2015 07:23:13PM, merge, message M4860
akbonilla, 08/13/2017 10:19:55AM, merge, message M4860
gphsu, 03/25/2017 04:48:26AM, merge, message M4860
tbbeard, 02/21/2017 12:39:47PM, merge, message M4860
pdferrari, 06/22/2016 11:30:28PM, merge, message M4766
tbbeard, 01/10/2016 01:46:39AM, merge, message M4766
akbonilla, 06/10/2015 06:57:51PM, merge, message M4766
akbonilla, 03/26/2017 11:47:10AM, merge, message M4766
ttschubert, 03/04/2017 09:34:47PM, merge, message M4626
tbbeard, 02/10/2017 07:58:06PM, merge, message M4626
pdferrari, 07/11/2017 05:25:41AM, merge, message M4626
hflovell, 08/07/2017 12:28:35AM, merge, message M4626
ttschubert, 09/18/2017 12:56:05PM, merge, message M4626
akbonilla, 03/12/2017 11:47:40PM, merge, message M4626
tbbeard, 07/19/2016 11:11:00AM, merge, message M4626
akbonilla, 01/19/2017 03:40:37PM, merge, message M4626
hqcooney, 06/25/2016 03:19:55PM, merge, message M4626
gphsu, 07/12/2016 11:08:27AM, merge, message M4626
hflovell, 09/15/2017 01:44:54AM, merge, message M4626
tbbeard, 08/22/2015 04:42:48PM, merge, message M4626
akbonilla, 04/09/2017 06:24:57AM, merge, message M4626
pdferrari, 01/27/2015 11:37:10PM, merge, message M4626
akbonilla, 04/01/2015 11:11:56AM, merge, message M4626
ttschubert, 06/13/2015 01:41:40AM, merge, message M4626
akbonilla, 02/17/2017 01:35:23PM, merge, message M4626
ttschubert, 09/18/2017 06:32:02AM, merge, message M4626
hflovell, 09/02/2015 12:06:09PM, merge, message M4626
pdferrari, 02/21/2015 08:46:02AM, merge, message M4626
gphsu, 12/07/2017 04:01:05AM, merge, message M4626
gphsu, 10/06/2015 02:16:42AM, merge, message M4626
tbbeard, 10/04/2015 01:08:08AM, merge, message M4457
tbbeard, 11/25/2015 10:40:17AM, merge, message M4022
hqcooney, 11/07/2017 11:33:22PM, merge, message M4022
tbbeard, 07/05/2016 01:13:19PM, merge, message M4022
akbonilla, 10/02/2015 05:50:13AM, merge, message M4022
akbonilla, 03/09/2017 10:06:19AM, merge, message M3223
pdferrari, 09/24/2015 12:48:31AM, merge, message M3223
tbbeard, 09/26/2015 12:22:36AM, merge, message M3223
pdferrari, 12/16/2016 12:24:46PM, merge, message M3223
tbbeard, 10/07/2015 11:32:22PM, merge, message M3223
hflovell, 02/04/2016 12:21:39PM, merge, message M3223
hflovell, 12/22/2017 10:31:42AM, merge, message M3223
hqcooney, 12/20/2015 05:11:09AM, merge, message M3223
gphsu, 08/18/2017 12:58:57PM, merge, message M3223
akbonilla, 03/06/2016 07:45:35PM, merge, message M3223
ttschubert, 09/15/2017 04:37:49AM, merge, message M3223
ttschubert, 03/11/2017 12:01:31AM, merge, message M3223
pdferrari, 12/01/2015 09:28:00PM, merge, message M3223
akbonilla, 09/05/2015 01:15:02AM, merge, message M3223
hflovell, 04/22/2016 09:09:20PM, merge, message M3223
ttschubert, 11/19/2017 10:34:48AM, merge, message M3223
pdferrari, 09/12/2016 02:03:33PM, merge, message M3223
hflovell, 05/09/2015 11:11:07PM, merge, message M3223
tbbeard, 12/11/2016 06:58:53AM, merge, message M3223
pdferrari, 05/15/2015 10:22:41PM, merge, message M3223
tbbeard, 07/24/2015 02:13:40PM, merge, message M3223
ttschubert, 05/24/2015 04:18:46PM, merge, message M3223
pdferrari, 11/04/2015 11:38:06AM, merge, message M2996
hqcooney, 05/21/2015 03:29:00PM, merge, message M2996
ttschubert, 09/23/2017 05:54:52AM, merge, message M2996
tbbeard, 11/16/2017 05:07:08PM, merge, message M2996
hqcooney, 01/25/2015 10:32:26AM, merge, message M2996
pdferrari, 11/12/2016 03:15:22PM, merge, message M2996
gphsu, 04/18/2015 03:00:06PM, merge, message M2977
tbbeard, 02/04/2016 02:40:46AM, merge, message M2195
tbbeard, 06/14/2016 01:44:00PM, merge, message M2195
hqcooney, 11/16/2016 12:14:56PM, merge, message M2118
hqcooney, 01/16/2016 07:47:38AM, merge, message M2118
gphsu, 04/16/2016 08:17:23AM, merge, message M2101
gphsu, 10/17/2016 03:57:27PM, merge, message M2029
gphsu, 05/01/2017 04:31:25AM, merge, message M1984
hqcooney, 09/26/2016 02:08:21AM, merge, message M1984
gphsu, 06/12/2016 02:56:02AM, merge, message M1984
pdferrari, 02/15/2017 10:25:17PM, merge, message M1984
gphsu, 04/22/2017 07:41:10AM, merge, message M1984
ttschubert, 06/22/2016 07:10:58PM, merge, message M1984
ttschubert, 09/07/2016 08:40:58AM, merge, message M1571
hqcooney, 07/03/2016 08:01:54AM, merge, message M1149
hqcooney, 03/13/2015 05:23:03PM, merge, message M1149
hqcooney, 09/13/2017 08:00:04PM, merge, message M1149
tbbeard, 04/13/2015 07:23:55AM, merge, message M1149
gphsu, 07/02/2017 04:10:07PM, merge, message M1149
ttschubert, 09/01/2016 07:23:34PM, merge, message M1149
ttschubert, 08/18/2016 01:47:21PM, merge, message M1149
akbonilla, 08/15/2015 06:48:56AM, merge, message M1149
pdferrari, 04/14/2015 08:43:52AM, merge, message M1149
hqcooney, 10/16/2015 11:21:36AM, merge, message M1149
hflovell, 07/03/2015 11:55:30AM, merge, message M1149
pdferrari, 10/22/2017 02:01:40AM, merge, message M1149
gphsu, 01/12/2015 04:45:52AM, merge, message M1149
tbbeard, 10/17/2016 08:16:12PM, merge, message M1149
tbbeard, 05/23/2017 12:07:24PM, merge, message M1149
hflovell, 09/01/2016 03:29:32PM, merge, message M1149
tbbeard, 07/20/2017 10:37:01AM, merge, message M1149
gphsu, 05/03/2016 02:35:38PM, merge, message M1149
tbbeard, 03/23/2016 05:48:05AM, merge, message M1149
tbbeard, 07/13/2016 02:40:37AM, merge, message M1149
akbonilla, 07/10/2015 01:27:49AM, merge, message M1149
hflovell, 11/27/2015 11:00:26PM, merge, message M1149
pdferrari, 07/02/2016 12:12:07PM, merge, message M1149
tbbeard, 10/25/2015 05:28:25AM, merge, message M1149
akbonilla, 02/21/2017 12:02:01PM, merge, message M1023
akbonilla, 04/23/2016 03:03:06AM, merge, heart rate
ttschubert, 03/07/2015 04:21:11AM, merge, heart rate
pdferrari, 06/08/2016 04:50:59AM, merge, emergency contact state
gphsu, 09/22/2017 10:46:13AM, merge, appointment A005173
pdferrari, 08/15/2016 02:13:01PM, merge, appointment A005173
gphsu, 03/03/2015 10:16:39PM, merge, appointment A005173
akbonilla, 10/03/2015 01:19:35PM, merge, appointment A005173
tbbeard, 12/16/2016 11:52:56PM, merge, appointment A005173
pdferrari, 06/03/2016 12:28:44AM, merge, appointment A005173
hflovell, 02/17/2015 10:15:33AM, merge, appointment A005173
hqcooney, 06/13/2017 09:39:38PM, merge, appointment A005173
hqcooney, 09/09/2017 09:45:10AM, merge, appointment A005173
tbbeard, 07/14/2017 03:34:34AM, merge, appointment A005173
hqcooney, 09/17/2016 05:12:46AM, merge, appointment A005173
pdferrari, 03/27/2017 08:56:32PM, merge, appointment A005173
tbbeard, 07/04/2017 06:14:09PM, merge, appointment A005173
gphsu, 05/27/2017 08:03:22PM, merge, appointment A005173
tbbeard, 04/05/2017 12:47:58AM, merge, appointment A005173
hqcooney, 11/26/2017 05:06:46PM, merge, appointment A005173
pdferrari, 10/12/2017 12:13:53PM, merge, appointment A004927
ttschubert, 10/22/2017 04:44:46PM, merge, appointment A004821
pdferrari, 12/19/2015 09:49:44AM, merge, appointment A004751
hqcooney, 11/06/2015 06:56:22PM, merge, appointment A004656
hflovell, 05/10/2017 11:59:25AM, merge, appointment A004656
hqcooney, 07/03/2015 07:50:40PM, merge, appointment A004656
akbonilla, 07/26/2017 07:56:14AM, merge, appointment A004656
hqcooney, 08/12/2016 05:14:17AM, merge, appointment A004656
gphsu, 06/12/2016 06:03:25AM, merge, appointment A004656
ttschubert, 10/06/2015 10:59:06PM, merge, appointment A004656
tbbeard, 06/17/2015 04:14:08PM, merge, appointment A004656
hqcooney, 07/05/2017 04:38:17AM, merge, appointment A004656
gphsu, 01/13/2016 04:57:56PM, merge, appointment A004656
akbonilla, 10/20/2017 04:16:46AM, merge, appointment A004656
pdferrari, 09/07/2016 04:06:19PM, merge, appointment A004656
gphsu, 03/11/2016 05:23:00PM, merge, appointment A004656
ttschubert, 10/27/2017 01:57:08AM, merge, appointment A004656
hqcooney, 12/16/2017 04:51:52PM, merge, appointment A004656
gphsu, 11/27/2015 10:16:57AM, merge, appointment A004656
ttschubert, 07/06/2016 01:03:55PM, merge, appointment A004656
tbbeard, 10/19/2016 11:15:24PM, merge, appointment A004656
gphsu, 11/15/2016 01:15:15PM, merge, appointment A004656
hqcooney, 09/23/2017 02:09:43AM, merge, appointment A004656
tbbeard, 12/14/2015 07:13:09AM, merge, appointment A004372
hqcooney, 07/03/2017 09:30:53PM, merge, appointment A004372
akbonilla, 11/13/2017 08:34:32AM, merge, appointment A004372
akbonilla, 07/09/2017 09:25:36AM, merge, appointment A004372
gphsu, 07/03/2017 10:56:03AM, merge, appointment A004372
hflovell, 09/14/2016 03:32:55PM, merge, appointment A004372
hflovell, 12/14/2016 04:43:19AM, merge, appointment A004372
tbbeard, 08/12/2015 03:36:30AM, merge, appointment A004372
hflovell, 02/02/2015 05:17:35PM, merge, appointment A004372
tbbeard, 08/14/2016 09:15:14PM, merge, appointment A004372
pdferrari, 02/07/2016 07:09:32AM, merge, appointment A004372
tbbeard, 10/23/2015 09:23:51PM, merge, appointment A004372
gphsu, 12/02/2016 02:11:26AM, merge, appointment A004372
hflovell, 04/02/2016 03:30:00PM, merge, appointment A004372
hqcooney, 04/24/2015 07:55:29PM, merge, appointment A004372
hflovell, 09/26/2016 09:06:08AM, merge, appointment A004372
tbbeard, 10/05/2015 09:18:16PM, merge, appointment A004372
akbonilla, 09/07/2016 08:09:34PM, merge, appointment A004372
pdferrari, 01/19/2016 05:37:20PM, merge, appointment A004372
hflovell, 12/12/2015 02:04:36AM, merge, appointment A004372
gphsu, 11/12/2016 10:32:22AM, merge, appointment A004372
hqcooney, 05/03/2016 11:37:32PM, merge, appointment A004372
gphsu, 12/19/2017 08:35:54PM, merge, appointment A004372
ttschubert, 01/24/2016 02:14:08PM, merge, appointment A004372
hqcooney, 06/10/2017 03:19:13AM, merge, appointment A004372
gphsu, 04/27/2016 05:22:56PM, merge, appointment A004372
gphsu, 04/17/2016 08:31:31PM, merge, appointment A004372
akbonilla, 06/18/2017 07:44:02AM, merge, appointment A004372
pdferrari, 06/09/2015 11:52:14PM, merge, appointment A004372
hflovell, 01/21/2017 10:38:45PM, merge, appointment A004372
ttschubert, 03/25/2016 04:18:50PM, merge, appointment A004372
pdferrari, 11/18/2016 04:23:33AM, merge, appointment A004372
pdferrari, 08/22/2017 03:39:37AM, merge, appointment A004372
hflovell, 04/25/2016 06:01:17PM, merge, appointment A004290
hqcooney, 02/22/2017 08:02:49AM, merge, appointment A004290
pdferrari, 04/14/2015 10:11:04PM, merge, appointment A004290
akbonilla, 09/12/2017 01:35:16AM, merge, appointment A004290
ttschubert, 12/18/2015 06:12:15PM, merge, appointment A004290
akbonilla, 08/01/2016 12:39:00AM, merge, appointment A004211
akbonilla, 09/11/2015 01:18:41AM, merge, appointment A003854
gphsu, 11/19/2017 11:11:07AM, merge, appointment A003791
tbbeard, 06/26/2015 03:59:42AM, merge, appointment A002740
pdferrari, 09/08/2017 10:10:51PM, merge, appointment A002699
ttschubert, 08/16/2017 06:35:13AM, merge, appointment A002207
hqcooney, 01/26/2016 01:33:42AM, merge, appointment A001597
hqcooney, 01/07/2016 05:32:54AM, merge, appointment A001578
hflovell, 06/23/2016 06:00:24PM, merge, appointment A001578
ttschubert, 11/12/2015 03:56:54AM, merge, appointment A001306
gphsu, 02/25/2017 07:00:49PM, merge, appointment A001220
akbonilla, 03/14/2016 07:27:55AM, merge, appointment A001220
gphsu, 02/08/2017 07:58:28AM, merge, appointment A001220
tbbeard, 09/26/2017 02:31:26AM, merge, appointment A001220
pdferrari, 11/19/2017 03:07:51PM, merge, appointment A001220
akbonilla, 05/22/2017 03:26:09AM, merge, appointment A001220
ttschubert, 09/16/2016 11:37:44AM, merge, appointment A001220
ttschubert, 12/27/2017 10:16:21AM, merge, appointment A001220
ttschubert, 09/16/2017 06:29:52AM, merge, appointment A001220
hflovell, 03/13/2016 12:04:25AM, merge, appointment A001220
akbonilla, 03/13/2015 04:51:39AM, merge, appointment A001220
pdferrari, 11/22/2017 05:28:20AM, merge, appointment A001220
akbonilla, 11/14/2017 01:46:39AM, merge, appointment A001220
hqcooney, 03/03/2017 08:46:20AM, merge, appointment A000692
gphsu, 03/01/2017 08:57:57PM, merge, appointment A000481
akbonilla, 02/03/2016 09:42:00AM, merge, appointment A000481
gphsu, 06/07/2015 11:37:49AM, merge, appointment A000481
gphsu, 05/18/2016 08:22:25AM, merge, appointment A000481
hflovell, 03/17/2017 01:59:10PM, merge, appointment A000472
hflovell, 01/24/2015 10:08:53PM, merge, appointment A000362
tbbeard, 01/16/2015 07:24:44PM, merge, appointment A000332
akbonilla, 03/10/2015 05:42:40AM, merge, appointment A000332
akbonilla, 06/19/2017 04:11:59AM, merge, appointment A000332
hflovell, 04/16/2016 03:53:45PM, merge, appointment A000332
hqcooney, 11/04/2016 07:50:47PM, merge, appointment A000332
hqcooney, 02/10/2016 09:10:05AM, merge, appointment A000332
hflovell, 08/03/2016 04:15:34PM, merge, appointment A000332
gphsu, 12/15/2016 02:07:23PM, merge, appointment A000332
pdferrari, 08/25/2015 03:58:29AM, merge, appointment A000332
pdferrari, 11/26/2015 02:41:08PM, merge, appointment A000332
pdferrari, 04/02/2016 05:01:50AM, merge, appointment A000332
hflovell, 03/04/2015 01:36:38AM, merge, appointment A000332
pdferrari, 03/22/2017 08:38:13PM, merge, appointment A000332
ttschubert, 05/09/2016 01:51:58AM, merge, appointment A000332
hqcooney, 01/25/2015 07:12:25AM, merge, appointment A000332
akbonilla, 09/02/2017 10:19:03AM, merge, appointment A000332
tbbeard, 06/21/2015 04:05:04PM, merge, appointment A000332
hqcooney, 03/13/2016 12:06:06AM, merge, appointment A000332
pdferrari, 02/02/2016 08:25:48AM, merge, appointment A000332
gphsu, 02/14/2015 10:04:55AM, merge, appointment A000332
hflovell, 07/10/2015 05:42:43AM, merge, appointment A000332
akbonilla, 09/23/2016 07:59:57AM, merge, appointment A000332
ttschubert, 06/20/2016 03:02:18PM, merge, appointment A000332
gphsu, 09/11/2017 06:49:33AM, merge, appointment A000332
tbbeard, 01/12/2015 02:27:16AM, merge, appointment A000332
hflovell, 04/07/2017 07:40:45PM, merge, appointment A000332
akbonilla, 11/17/2016 06:55:54PM, merge, appointment A000332
pdferrari, 11/08/2015 02:33:34PM, merge, appointment A000332
hflovell, 03/12/2015 03:51:37PM, merge, appointment A000332
hqcooney, 11/21/2015 07:18:52AM, merge, appointment A000332
hflovell, 09/14/2016 02:56:30PM, merge, appointment A000332
ttschubert, 06/19/2017 01:24:16PM, merge, appointment A000332
pdferrari, 10/22/2017 06:57:09AM, merge, appointment A000180
pdferrari, 03/14/2015 06:00:08AM, merge, appointment A000033
tbbeard, 10/25/2016 06:43:44PM, merge, appointment
hqcooney, 10/22/2015 02:47:54PM, merge, ND code 110
pdferrari, 06/01/2016 10:21:53AM, merge, LOINC code 77
hflovell, 02/12/2016 05:07:12AM, merge, ICD-9 Code 612
pdferrari, 11/25/2017 04:00:58AM, merge, ICD-9 Code 612
akbonilla, 01/11/2015 04:29:45AM, merge, ICD-9 Code 612
tbbeard, 07/20/2017 05:54:34AM, merge, ICD-9 Code 612
tbbeard, 05/07/2016 03:13:38PM, merge, ICD-9 Code 612
ttschubert, 04/11/2015 12:04:44PM, merge, ICD-9 Code 612
akbonilla, 04/24/2016 01:19:53AM, merge, ICD-9 Code 612
pdferrari, 09/18/2016 05:15:52AM, merge, ICD-9 Code 612
hflovell, 10/23/2016 09:49:24AM, merge, ICD-9 Code 612
akbonilla, 03/11/2016 03:44:06PM, merge, ICD-9 Code 612
ttschubert, 07/08/2017 09:36:18PM, merge, ICD-9 Code 612
gphsu, 03/26/2017 10:19:44AM, merge, ICD-9 Code 612
hqcooney, 03/02/2017 04:13:54PM, merge, ICD-9 Code 612
hflovell, 10/14/2016 06:39:02AM, merge, ICD-9 Code 612
ttschubert, 12/03/2017 06:52:22AM, merge, ICD-9 Code 612
gphsu, 11/20/2017 02:31:54PM, merge, ICD-9 Code 612
pdferrari, 03/17/2017 02:38:14PM, merge, ICD-9 Code 612
tbbeard, 10/25/2015 09:37:55AM, merge, ICD-9 Code 612
gphsu, 11/25/2016 07:05:44PM, merge, ICD-9 Code 612
ttschubert, 04/16/2015 12:51:24AM, merge, ICD-9 Code 612
ttschubert, 07/06/2017 04:48:40PM, merge, ICD-9 Code 612
ttschubert, 09/06/2016 11:13:14AM, merge, ICD-9 Code 612
hflovell, 10/08/2017 10:41:12AM, merge, ICD-9 Code 612
akbonilla, 02/16/2016 07:44:31AM, merge, ICD-9 Code 612
hqcooney, 07/05/2016 12:45:05AM, merge, ICD-9 Code 612
tbbeard, 01/10/2015 07:03:33PM, merge, ICD-9 Code 612
pdferrari, 07/17/2015 11:54:31PM, merge, ICD-9 Code 612
tbbeard, 10/01/2016 10:45:07AM, merge, ICD-9 Code 612
ttschubert, 06/23/2016 04:10:38PM, merge, ICD-9 Code 612
hqcooney, 07/17/2017 05:26:13PM, merge, ICD-9 Code 612
tbbeard, 07/21/2015 07:59:16PM, merge, ICD-9 Code 612
ttschubert, 07/23/2015 03:23:14AM, merge, ICD-9 Code 612
hqcooney, 06/23/2017 02:46:43AM, merge, ICD-9 Code 612
pdferrari, 11/17/2017 08:01:46PM, merge, ICD-9 Code 549
akbonilla, 12/20/2015 08:08:56AM, merge, ICD-9 Code 342
pdferrari, 01/26/2016 01:24:44AM, merge, ICD-9 Code 226
hqcooney, 09/23/2015 06:05:54AM, merge, ICD-9 Code 1473
hflovell, 07/19/2015 12:16:36PM, merge, ICD-9 Code 1473
gphsu, 10/22/2015 11:22:28AM, merge, ICD-9 Code 1284
tbbeard, 10/16/2015 02:11:07PM, merge, ICD-9 Code 1205
pdferrari, 03/14/2015 01:44:06PM, merge, ICD-10 Code 853
tbbeard, 06/27/2016 07:45:40PM, merge, ICD-10 Code 848
pdferrari, 09/14/2017 04:08:49AM, merge, ICD-10 Code 848
pdferrari, 12/18/2017 02:41:19PM, merge, ICD-10 Code 644
gphsu, 03/21/2015 02:10:09PM, merge, ICD-10 Code 525
ttschubert, 05/20/2015 06:35:53PM, merge, ICD Code 460
pdferrari, 04/11/2017 04:47:24AM, merge, ICD Code 460
hqcooney, 07/27/2016 04:37:46AM, merge, ICD Code 460
hflovell, 06/24/2017 07:08:55PM, merge, ICD Code 460
gphsu, 03/19/2015 12:24:46AM, merge, ICD Code 460
pdferrari, 01/08/2015 01:24:39PM, merge, ICD Code 460
gphsu, 10/06/2016 08:58:13AM, merge, ICD Code 457
hqcooney, 05/09/2017 09:43:22PM, merge, ICD Code 34
tbbeard, 05/20/2016 05:53:23PM, merge, ICD Code 254
ttschubert, 02/19/2016 03:16:23AM, merge, ICD Code 254
hflovell, 05/27/2016 05:41:22PM, merge, ICD Code 254
hqcooney, 06/05/2015 10:18:14PM, merge, ICD Code 254
tbbeard, 11/17/2016 10:59:12PM, merge, ICD Code 254
tbbeard, 04/20/2016 07:28:30AM, merge, ICD Code 254
gphsu, 11/14/2015 12:03:18AM, merge, ICD Code 254
gphsu, 02/22/2017 09:17:34PM, merge, ICD Code 254
ttschubert, 04/26/2017 02:14:37PM, merge, ICD Code 254
hqcooney, 08/01/2017 12:28:47AM, merge, ICD Code 254
ttschubert, 12/04/2016 02:20:37AM, merge, ICD Code 254
gphsu, 05/16/2015 10:21:24PM, merge, ICD Code 254
tbbeard, 09/06/2016 07:04:15PM, merge, ICD Code 254
gphsu, 12/05/2017 05:21:25PM, merge, ICD Code 254
pdferrari, 03/21/2015 10:03:44AM, merge, ICD Code 254
ttschubert, 12/01/2016 02:10:52AM, merge, ICD Code 254
hqcooney, 09/23/2016 07:32:20PM, merge, ICD Code 254
ttschubert, 12/11/2016 06:34:37PM, merge, ICD Code 254
akbonilla, 10/22/2016 12:27:34PM, merge, ICD Code 254
akbonilla, 11/01/2016 08:11:05PM, merge, ICD Code 254
tbbeard, 10/19/2017 11:49:36PM, merge, ICD Code 254
akbonilla, 11/10/2016 10:48:25AM, merge, ICD Code 254
hqcooney, 07/05/2017 11:53:51AM, merge, ICD Code 254
ttschubert, 03/14/2016 03:52:00AM, merge, ICD Code 254
pdferrari, 02/08/2017 05:16:02AM, merge, ICD Code 254
hqcooney, 10/24/2017 09:15:49PM, merge, ICD Code 254
akbonilla, 11/25/2017 01:25:36AM, merge, ICD Code 254
pdferrari, 03/08/2017 04:02:40AM, merge, ICD Code 254
hflovell, 06/25/2017 01:19:13PM, merge, ICD Code 254
hflovell, 03/08/2016 08:24:28PM, merge, ICD Code 254
hflovell, 10/06/2017 02:23:12PM, merge, ICD Code 254
tbbeard, 04/07/2015 04:15:05AM, merge, ICD Code 254
tbbeard, 12/19/2017 10:19:06PM, merge, ICD Code 254
akbonilla, 12/26/2016 03:58:25PM, merge, ICD Code 254
tbbeard, 11/24/2017 11:43:44PM, merge, ICD Code 254
gphsu, 08/05/2016 05:10:13PM, merge, ICD Code 254
gphsu, 03/19/2017 11:35:13AM, merge, ICD Code 254
tbbeard, 07/05/2015 08:08:43AM, merge, ICD Code 254
tbbeard, 07/03/2017 04:13:22PM, merge, ICD Code 254
ttschubert, 01/04/2016 08:08:18AM, merge, ICD Code 118
ttschubert, 07/06/2017 10:43:43PM, merge, ICD Code 118
pdferrari, 01/18/2017 07:07:47AM, merge, HL7 Code 82
hqcooney, 06/23/2017 01:21:46AM, merge, HL7 Code 377
tbbeard, 11/26/2016 09:37:01PM, merge, CPT Code 397
ttschubert, 01/24/2016 11:53:51PM, merge, CPT Code 397
ttschubert, 11/23/2017 10:24:05AM, merge, CPT Code 196
hflovell, 11/15/2015 05:19:09PM, merge, CPT Code 196
