USERNAME, TIMESTAMP, ACTION, RESOURCE
vtaranda, 06/27/2017 08:35:12PM, import, ICD-9 Code 492
akbonilla, 11/04/2016 06:25:42AM, import, ICD-9 Code 492
tbbeard, 03/18/2017 11:00:08AM, import, ICD-9 Code 492
vtaranda, 12/13/2016 01:03:04PM, import, ICD-9 Code 448
gmgoins, 08/20/2017 06:48:06AM, import, ICD-9 Code 290
gphsu, 09/04/2017 05:58:30PM, import, ICD-9 Code 290
gmgoins, 12/07/2016 01:02:52AM, import, ICD-9 Code 290
mlblack, 11/05/2017 03:48:28AM, import, ICD-9 Code 290
wjloyd, 11/26/2017 11:25:40PM, import, ICD-9 Code 290
lzkinard, 05/01/2015 08:08:01PM, import, ICD-9 Code 290
akbonilla, 08/13/2017 07:27:57AM, import, ICD-9 Code 290
ttschubert, 09/16/2016 07:26:23AM, import, ICD-9 Code 290
hqcooney, 08/03/2017 03:59:11PM, import, ICD-9 Code 290
mlblack, 01/15/2016 12:57:58PM, import, ICD-9 Code 246
akbonilla, 05/12/2015 12:37:05PM, import, ICD-9 Code 230
tbbeard, 08/12/2017 03:20:55PM, import, ICD-9 Code 1497
gphsu, 06/02/2017 03:58:34PM, import, ICD-9 Code 1497
mnshepherd, 08/20/2016 07:04:34AM, import, ICD-9 Code 1497
mlblack, 10/27/2015 11:37:43PM, import, ICD-9 Code 1497
ttschubert, 09/04/2017 01:30:59AM, import, ICD-9 Code 1317
hqcooney, 04/24/2017 10:31:40AM, import, ICD-9 Code 1217
tbbeard, 05/21/2016 11:49:28AM, import, ICD-9 Code 1027
gmgoins, 04/17/2016 10:33:18AM, import, ICD-10 Code 939
akbonilla, 10/04/2017 08:25:43AM, import, ICD-10 Code 918
tbbeard, 11/22/2017 07:48:07PM, import, ICD-10 Code 903
wjloyd, 09/15/2017 08:36:45AM, import, ICD-10 Code 852
mlblack, 04/05/2016 05:29:48PM, import, ICD-10 Code 823
hflovell, 12/20/2016 08:08:10PM, import, ICD-10 Code 823
lzkinard, 08/12/2015 01:28:26AM, import, ICD-10 Code 823
lzkinard, 01/05/2015 11:03:12AM, import, ICD-10 Code 823
vtaranda, 08/21/2016 02:36:42AM, import, ICD-10 Code 823
mnshepherd, 12/03/2016 12:09:05PM, import, ICD-10 Code 823
tbbeard, 02/04/2017 08:34:35PM, import, ICD-10 Code 823
hflovell, 10/03/2016 08:07:38PM, import, ICD-10 Code 823
ttschubert, 04/17/2015 10:24:46PM, import, ICD-10 Code 823
akbonilla, 12/13/2017 05:25:14AM, import, ICD-10 Code 823
gphsu, 10/14/2017 09:38:54AM, import, ICD-10 Code 823
gmgoins, 09/12/2016 09:26:42AM, import, ICD-10 Code 823
mnshepherd, 11/11/2015 01:54:19PM, import, ICD-10 Code 823
vtaranda, 09/13/2016 04:02:25AM, import, ICD-10 Code 823
mlblack, 03/09/2016 06:49:38PM, import, ICD-10 Code 823
ttschubert, 07/18/2015 05:48:08AM, import, ICD-10 Code 823
tbbeard, 04/04/2015 09:36:28AM, import, ICD-10 Code 823
wjloyd, 09/06/2016 08:40:10PM, import, ICD-10 Code 823
gmgoins, 03/19/2016 01:39:49PM, import, ICD-10 Code 823
gphsu, 05/11/2016 09:19:31PM, import, ICD-10 Code 823
mlblack, 11/05/2015 04:44:20PM, import, ICD-10 Code 823
akbonilla, 07/15/2016 12:58:30PM, import, ICD-10 Code 823
gmgoins, 05/04/2017 09:30:57AM, import, ICD-10 Code 823
pdferrari, 08/18/2017 06:50:47PM, import, ICD-10 Code 823
wjloyd, 12/24/2015 06:05:37PM, import, ICD-10 Code 770
tbbeard, 07/25/2016 11:56:14AM, import, ICD-10 Code 770
lzkinard, 08/08/2016 09:42:28PM, import, ICD-10 Code 682
tbbeard, 09/23/2015 03:01:50PM, import, ICD-10 Code 62
mlblack, 07/15/2015 08:42:23AM, import, ICD-10 Code 582
hqcooney, 05/24/2017 04:40:31AM, import, ICD-10 Code 582
ttschubert, 06/27/2016 06:33:58PM, import, ICD-10 Code 582
hflovell, 08/26/2017 03:19:52PM, import, ICD-10 Code 582
hqcooney, 12/04/2015 05:48:26AM, import, ICD-10 Code 582
mnshepherd, 01/05/2015 08:46:28PM, import, ICD-10 Code 582
lzkinard, 01/24/2015 06:18:22PM, import, ICD-10 Code 582
lzkinard, 06/05/2015 03:58:04AM, import, ICD-10 Code 582
ttschubert, 08/16/2016 09:48:38PM, import, ICD-10 Code 582
pdferrari, 01/25/2016 05:07:34AM, import, ICD-10 Code 582
gmgoins, 04/14/2015 04:26:59PM, import, ICD-10 Code 582
lzkinard, 03/15/2016 03:45:57PM, import, ICD-10 Code 582
gmgoins, 10/15/2017 04:18:22AM, import, ICD-10 Code 582
hqcooney, 11/05/2015 07:15:56PM, import, ICD-10 Code 582
pdferrari, 12/09/2015 04:35:09AM, import, ICD-10 Code 582
ttschubert, 10/20/2017 11:59:30AM, import, ICD-10 Code 582
akbonilla, 04/14/2016 01:53:01AM, import, ICD-10 Code 582
gmgoins, 10/08/2016 11:44:52AM, import, ICD-10 Code 582
gmgoins, 11/01/2016 12:04:25PM, import, ICD-10 Code 582
mlblack, 12/03/2017 03:54:23AM, import, ICD-10 Code 582
pdferrari, 08/17/2015 02:39:39AM, import, ICD-10 Code 582
hqcooney, 12/27/2017 12:34:28PM, import, ICD-10 Code 582
mlblack, 12/14/2017 01:13:27AM, import, ICD-10 Code 515
vtaranda, 12/09/2017 07:02:38AM, import, ICD-10 Code 497
lzkinard, 05/08/2016 11:00:37PM, import, ICD-10 Code 497
pdferrari, 07/17/2015 11:49:30PM, import, ICD-10 Code 411
ttschubert, 08/24/2015 03:38:45AM, import, ICD-10 Code 398
tbbeard, 05/02/2017 04:47:54PM, import, ICD-10 Code 348
pdferrari, 02/22/2016 12:16:23AM, import, ICD-10 Code 316
ttschubert, 07/06/2015 01:55:51AM, import, ICD-10 Code 316
hqcooney, 05/25/2015 01:32:07AM, import, ICD-10 Code 316
gphsu, 10/03/2016 02:34:34PM, import, ICD-10 Code 316
tbbeard, 07/01/2016 12:13:29PM, import, ICD-10 Code 316
gphsu, 01/15/2016 01:41:41PM, import, ICD-10 Code 316
akbonilla, 07/25/2015 10:33:14AM, import, ICD-10 Code 316
lzkinard, 05/18/2015 08:21:42AM, import, ICD-10 Code 316
hqcooney, 07/19/2017 01:50:14AM, import, ICD-10 Code 316
hqcooney, 01/26/2015 07:45:34PM, import, ICD-10 Code 316
tbbeard, 11/04/2017 06:58:48AM, import, ICD-10 Code 316
wjloyd, 10/01/2017 03:52:13AM, import, ICD-10 Code 316
lzkinard, 01/06/2015 02:03:56PM, import, ICD-10 Code 316
tbbeard, 10/24/2015 09:56:43PM, import, ICD-10 Code 316
lzkinard, 05/11/2015 08:39:31AM, import, ICD-10 Code 316
hqcooney, 10/08/2017 06:43:26PM, import, ICD-10 Code 316
pdferrari, 04/07/2017 09:21:24AM, import, ICD-10 Code 316
hflovell, 03/22/2016 07:56:22AM, import, ICD-10 Code 316
wjloyd, 01/21/2016 07:17:35PM, import, ICD-10 Code 316
mnshepherd, 11/09/2015 01:55:37PM, import, ICD-10 Code 316
mnshepherd, 08/21/2017 05:16:17AM, import, ICD-10 Code 316
akbonilla, 05/23/2017 12:48:46AM, import, ICD-10 Code 316
mnshepherd, 03/14/2015 05:37:11PM, import, ICD-10 Code 316
pdferrari, 01/06/2016 02:22:23AM, import, ICD-10 Code 316
akbonilla, 10/05/2016 10:17:58AM, import, ICD-10 Code 316
hqcooney, 11/05/2015 03:58:06PM, import, ICD-10 Code 272
wjloyd, 05/25/2015 12:34:46PM, import, ICD-10 Code 272
tbbeard, 02/04/2015 06:20:30AM, import, ICD-10 Code 257
hflovell, 07/19/2017 11:37:03AM, import, ICD-10 Code 257
vtaranda, 06/21/2017 05:55:04PM, import, ICD-10 Code 257
wjloyd, 06/08/2017 02:29:18AM, import, ICD-10 Code 257
mlblack, 08/01/2016 08:21:35PM, import, ICD-10 Code 257
tbbeard, 08/18/2017 02:02:21AM, import, ICD-10 Code 257
gphsu, 02/01/2015 01:44:49AM, import, ICD-10 Code 257
akbonilla, 09/06/2017 12:45:16PM, import, ICD-10 Code 257
ttschubert, 10/03/2015 09:14:48AM, import, ICD-10 Code 257
mlblack, 04/23/2015 11:42:46AM, import, ICD-10 Code 257
tbbeard, 08/03/2017 03:58:30AM, import, ICD-10 Code 257
ttschubert, 03/20/2015 03:54:12PM, import, ICD-10 Code 257
lzkinard, 10/23/2017 07:23:52AM, import, ICD-10 Code 257
vtaranda, 03/10/2017 12:51:57AM, import, ICD-10 Code 257
vtaranda, 01/02/2016 11:24:52AM, import, ICD-10 Code 257
vtaranda, 05/08/2016 01:38:12PM, import, ICD-10 Code 257
mlblack, 10/05/2017 09:33:39PM, import, ICD-10 Code 257
mlblack, 02/12/2015 04:48:25PM, import, ICD-10 Code 257
pdferrari, 07/27/2016 07:58:50PM, import, ICD-10 Code 257
tbbeard, 11/09/2017 10:26:52PM, import, ICD-10 Code 257
lzkinard, 04/15/2017 10:02:30PM, import, ICD-10 Code 257
pdferrari, 07/23/2016 11:47:13PM, import, ICD-10 Code 257
akbonilla, 12/27/2015 07:53:22AM, import, ICD-10 Code 257
gphsu, 07/13/2016 06:11:16PM, import, ICD-10 Code 257
mlblack, 09/12/2016 03:10:07PM, import, ICD-10 Code 257
mnshepherd, 08/11/2015 07:22:47AM, import, ICD-10 Code 257
ttschubert, 08/02/2016 03:51:06PM, import, ICD-10 Code 257
tbbeard, 05/08/2017 09:53:18AM, import, ICD-10 Code 257
akbonilla, 12/08/2015 06:48:33AM, import, ICD-10 Code 257
ttschubert, 10/06/2016 02:03:14PM, import, ICD-10 Code 257
akbonilla, 12/09/2016 06:45:22AM, import, ICD-10 Code 257
ttschubert, 02/25/2016 11:26:03PM, import, ICD-10 Code 257
hflovell, 07/18/2016 07:24:56AM, import, ICD-10 Code 257
mnshepherd, 11/08/2016 12:49:38PM, import, ICD-10 Code 257
lzkinard, 02/02/2015 07:45:46PM, import, ICD-10 Code 257
lzkinard, 09/06/2016 11:30:19PM, import, ICD-10 Code 257
hflovell, 12/07/2015 04:49:23AM, import, ICD-10 Code 257
mnshepherd, 06/20/2017 08:28:33PM, import, ICD-10 Code 257
vtaranda, 07/24/2016 08:39:27PM, import, ICD-10 Code 257
hqcooney, 11/08/2016 06:57:49PM, import, ICD-10 Code 257
gphsu, 05/18/2016 02:55:27PM, import, ICD-10 Code 257
ttschubert, 07/15/2016 04:33:53AM, import, ICD-10 Code 257
lzkinard, 02/12/2017 02:49:22PM, import, ICD-10 Code 257
vtaranda, 01/08/2017 06:36:44PM, import, ICD-10 Code 257
gphsu, 02/05/2015 07:05:02AM, import, ICD-10 Code 257
wjloyd, 05/02/2017 12:32:00AM, import, ICD-10 Code 240
mnshepherd, 11/05/2017 05:49:37AM, import, ICD-10 Code 240
vtaranda, 02/18/2016 02:54:41AM, import, ICD-10 Code 240
pdferrari, 08/12/2017 03:51:44PM, import, ICD-10 Code 199
mlblack, 02/12/2017 03:49:37PM, import, ICD-10 Code 1012
gmgoins, 05/23/2015 01:15:24PM, import, ICD-10 Code 1012
hflovell, 01/26/2017 11:05:35AM, import, ICD Code 474
gmgoins, 09/23/2016 06:30:42AM, import, ICD Code 474
gphsu, 04/13/2017 09:57:30PM, import, ICD Code 474
gmgoins, 08/22/2015 08:44:54PM, import, ICD Code 474
mlblack, 09/19/2016 09:51:25PM, import, ICD Code 474
mnshepherd, 08/06/2015 05:18:43AM, import, ICD Code 474
gphsu, 04/19/2017 03:28:00PM, import, ICD Code 474
gmgoins, 07/12/2015 09:32:42PM, import, ICD Code 474
vtaranda, 08/24/2015 12:36:25PM, import, ICD Code 474
mnshepherd, 06/18/2015 08:51:10AM, import, ICD Code 474
pdferrari, 08/12/2016 04:35:02PM, import, ICD Code 474
mnshepherd, 06/16/2017 05:30:09AM, import, ICD Code 474
mnshepherd, 05/23/2015 02:51:01PM, import, ICD Code 474
akbonilla, 11/18/2017 07:17:43AM, import, ICD Code 474
gphsu, 02/26/2016 12:24:54AM, import, ICD Code 474
gmgoins, 09/26/2016 11:17:41AM, import, ICD Code 474
mnshepherd, 04/18/2015 01:46:01PM, import, ICD Code 474
akbonilla, 05/19/2017 07:39:02PM, import, ICD Code 474
lzkinard, 05/08/2015 05:55:21AM, import, ICD Code 474
wjloyd, 11/08/2015 08:17:16PM, import, ICD Code 474
pdferrari, 09/12/2015 05:06:31PM, import, ICD Code 474
wjloyd, 03/12/2017 04:25:34PM, import, ICD Code 474
akbonilla, 07/26/2015 09:49:53PM, import, ICD Code 474
tbbeard, 12/25/2017 02:52:11PM, import, ICD Code 231
hqcooney, 06/18/2016 01:52:35PM, import, ICD Code 231
pdferrari, 01/22/2017 04:40:24AM, import, ICD Code 200
pdferrari, 03/20/2015 02:55:58AM, import, ICD Code 181
tbbeard, 06/14/2017 10:17:02PM, import, HL7 Code 84
akbonilla, 09/05/2016 06:03:42AM, import, HL7 Code 369
wjloyd, 08/08/2017 01:58:09PM, import, HL7 Code 310
gphsu, 05/16/2015 03:44:03PM, import, HL7 Code 310
gphsu, 09/06/2016 12:51:58PM, import, HL7 Code 310
mlblack, 01/07/2017 08:00:54AM, import, HL7 Code 310
mnshepherd, 02/09/2017 01:34:43AM, import, HL7 Code 310
wjloyd, 06/20/2015 11:34:07PM, import, HL7 Code 310
mlblack, 09/16/2017 07:08:40AM, import, HL7 Code 310
lzkinard, 12/04/2015 12:38:57PM, import, HL7 Code 310
akbonilla, 03/24/2015 10:02:04AM, import, HL7 Code 310
hflovell, 05/07/2015 07:45:15PM, import, HL7 Code 310
lzkinard, 09/12/2015 11:45:22PM, import, HL7 Code 310
mnshepherd, 12/07/2015 09:50:45AM, import, HL7 Code 310
tbbeard, 07/10/2017 02:43:52AM, import, HL7 Code 310
mlblack, 07/24/2015 08:53:17AM, import, HL7 Code 310
wjloyd, 10/07/2017 09:23:10AM, import, HL7 Code 310
wjloyd, 02/16/2015 07:51:38PM, import, HL7 Code 310
ttschubert, 04/11/2017 04:19:55PM, import, HL7 Code 310
mlblack, 10/21/2015 10:05:11PM, import, HL7 Code 310
akbonilla, 11/27/2017 01:30:18PM, import, HL7 Code 310
hflovell, 01/26/2015 01:26:36PM, import, HL7 Code 310
hqcooney, 01/06/2015 01:51:13PM, import, HL7 Code 310
gphsu, 06/14/2015 05:24:45AM, import, HL7 Code 310
wjloyd, 04/02/2015 01:09:28AM, import, HL7 Code 310
gphsu, 08/03/2017 06:07:57AM, import, HL7 Code 310
vtaranda, 11/03/2015 12:10:20AM, import, HL7 Code 310
hqcooney, 11/05/2015 07:53:18AM, import, HL7 Code 310
hqcooney, 06/12/2015 09:31:47AM, import, HL7 Code 310
gphsu, 12/23/2017 11:59:59AM, import, HL7 Code 310
akbonilla, 06/01/2015 10:46:46AM, import, HL7 Code 310
pdferrari, 12/22/2015 05:39:56AM, import, HL7 Code 310
tbbeard, 12/01/2016 04:29:10PM, import, HL7 Code 310
hflovell, 04/15/2016 10:07:29AM, import, HL7 Code 3
mlblack, 03/11/2017 01:55:53AM, import, HL7 Code 3
akbonilla, 04/19/2017 05:43:03AM, import, HL7 Code 3
hqcooney, 03/27/2017 12:36:07PM, import, HL7 Code 28
gmgoins, 12/26/2015 11:22:56PM, import, HL7 Code 28
mlblack, 09/12/2016 09:37:18PM, import, HL7 Code 28
lzkinard, 06/16/2017 02:10:28PM, import, HL7 Code 28
ttschubert, 07/22/2017 07:43:34AM, import, HL7 Code 28
gmgoins, 10/17/2015 02:59:24AM, import, HL7 Code 265
mlblack, 06/07/2016 06:49:11PM, import, HL7 Code 211
wjloyd, 03/16/2017 03:49:38AM, import, HL7 Code 211
vtaranda, 07/07/2016 09:23:38AM, import, HL7 Code 17
hflovell, 05/16/2015 08:51:22PM, import, CPT Code 89
hflovell, 06/19/2015 03:12:47PM, import, CPT Code 54
vtaranda, 05/14/2015 07:24:57PM, import, CPT Code 288
mlblack, 05/01/2015 04:07:29AM, import, CPT Code 233
hqcooney, 03/16/2016 05:12:06AM, import, CPT Code 233
wjloyd, 01/23/2015 04:34:41AM, import, CPT Code 233
mlblack, 01/10/2016 02:41:06PM, import, CPT Code 233
gphsu, 07/20/2017 08:35:43AM, import, CPT Code 233
lzkinard, 06/21/2016 08:23:40AM, import, CPT Code 233
akbonilla, 09/22/2015 12:33:17PM, import, CPT Code 233
hqcooney, 01/11/2016 12:08:04PM, import, CPT Code 233
wjloyd, 06/18/2017 05:47:39PM, import, CPT Code 233
pdferrari, 06/19/2016 10:04:35PM, import, CPT Code 233
wjloyd, 05/22/2017 05:52:17AM, import, CPT Code 233
mnshepherd, 07/01/2015 07:28:34AM, import, CPT Code 233
tbbeard, 06/20/2017 05:48:47AM, import, CPT Code 233
ttschubert, 11/05/2017 10:46:44AM, import, CPT Code 233
gmgoins, 04/25/2016 10:10:36PM, import, CPT Code 233
gmgoins, 02/08/2016 11:06:14PM, import, CPT Code 233
ttschubert, 11/27/2015 04:58:50AM, import, CPT Code 233
akbonilla, 06/16/2016 12:35:17PM, import, CPT Code 233
gphsu, 03/10/2015 12:05:46PM, import, CPT Code 233
lzkinard, 04/14/2016 08:43:46AM, import, CPT Code 233
lzkinard, 02/18/2016 02:54:11AM, import, CPT Code 233
pdferrari, 08/24/2016 01:14:34AM, import, CPT Code 233
gphsu, 08/15/2015 08:13:08PM, import, CPT Code 233
ttschubert, 11/13/2015 12:42:09AM, import, CPT Code 233
tbbeard, 01/10/2016 08:49:05AM, import, CPT Code 154
gphsu, 11/13/2017 10:00:07PM, import, CPT Code 109
hflovell, 04/04/2015 02:14:07AM, import, CPT Code 109
vtaranda, 05/14/2017 02:52:39AM, export, system alert CA05043
hqcooney, 12/17/2015 07:10:19AM, export, system alert CA05043
ttschubert, 01/14/2017 12:35:55AM, export, system alert CA05043
hflovell, 12/14/2017 06:18:38AM, export, system alert CA05043
ttschubert, 12/02/2016 03:07:57PM, export, system alert CA05043
mlblack, 02/24/2015 04:30:54AM, export, system alert CA05043
vtaranda, 02/05/2016 02:04:09PM, export, system alert CA05043
mnshepherd, 09/20/2015 01:00:35PM, export, system alert CA05043
mlblack, 04/08/2017 08:51:45PM, export, system alert CA05043
mlblack, 03/05/2017 02:29:16PM, export, system alert CA05004
hflovell, 02/25/2017 05:37:49AM, export, system alert CA04919
pdferrari, 02/02/2016 04:09:17AM, export, system alert CA04919
mnshepherd, 11/04/2017 12:54:13AM, export, system alert CA04919
pdferrari, 04/07/2017 11:34:31PM, export, system alert CA04919
hflovell, 11/13/2015 01:48:40PM, export, system alert CA04919
ttschubert, 11/13/2015 11:25:35PM, export, system alert CA04919
gmgoins, 05/14/2015 11:08:51PM, export, system alert CA04919
wjloyd, 12/13/2017 08:25:07AM, export, system alert CA04919
tbbeard, 04/17/2016 02:02:00PM, export, system alert CA04919
gmgoins, 11/02/2017 11:53:33PM, export, system alert CA04919
wjloyd, 10/13/2016 03:12:20AM, export, system alert CA04919
mnshepherd, 03/23/2016 07:25:59PM, export, system alert CA04919
lzkinard, 10/26/2015 07:03:13PM, export, system alert CA04919
ttschubert, 05/13/2017 08:41:17AM, export, system alert CA04919
tbbeard, 05/03/2015 07:47:18AM, export, system alert CA04919
akbonilla, 03/03/2016 08:33:21PM, export, system alert CA04919
hflovell, 08/17/2015 06:46:34AM, export, system alert CA04919
vtaranda, 12/11/2015 04:10:50AM, export, system alert CA04919
mnshepherd, 11/13/2016 03:29:01AM, export, system alert CA04919
vtaranda, 10/24/2015 08:24:28AM, export, system alert CA04919
wjloyd, 11/16/2017 07:29:50AM, export, system alert CA04919
hqcooney, 04/21/2017 01:44:54AM, export, system alert CA04919
lzkinard, 07/09/2015 10:55:58PM, export, system alert CA04919
wjloyd, 07/09/2016 10:31:05PM, export, system alert CA04919
hqcooney, 10/10/2016 04:13:32PM, export, system alert CA04919
vtaranda, 05/21/2017 02:44:33AM, export, system alert CA04919
mlblack, 11/11/2017 06:17:02PM, export, system alert CA04661
mlblack, 07/22/2015 03:59:42PM, export, system alert CA04661
gmgoins, 01/05/2016 09:04:37PM, export, system alert CA04648
lzkinard, 03/13/2017 05:11:26PM, export, system alert CA04639
gphsu, 05/04/2016 02:53:29PM, export, system alert CA04585
hflovell, 09/17/2017 04:18:27AM, export, system alert CA04585
pdferrari, 10/16/2015 10:18:14PM, export, system alert CA04585
hflovell, 08/04/2015 09:50:47PM, export, system alert CA04585
wjloyd, 09/08/2015 09:32:05AM, export, system alert CA04585
hqcooney, 10/04/2016 01:33:33PM, export, system alert CA04585
mnshepherd, 05/17/2017 10:55:51PM, export, system alert CA04585
vtaranda, 11/27/2017 05:47:14PM, export, system alert CA04585
tbbeard, 09/07/2017 08:20:29PM, export, system alert CA04585
vtaranda, 06/04/2017 05:05:42PM, export, system alert CA04585
mlblack, 04/06/2015 05:36:31AM, export, system alert CA04585
hqcooney, 05/19/2016 06:18:47PM, export, system alert CA04585
tbbeard, 04/04/2015 03:09:54AM, export, system alert CA04585
hqcooney, 07/02/2016 06:46:22AM, export, system alert CA04585
gphsu, 04/11/2017 01:40:06AM, export, system alert CA04585
pdferrari, 07/10/2015 01:24:42PM, export, system alert CA04585
lzkinard, 03/09/2016 02:22:19AM, export, system alert CA04585
pdferrari, 03/17/2015 04:10:39AM, export, system alert CA04585
mnshepherd, 10/14/2017 02:40:06AM, export, system alert CA04585
wjloyd, 01/24/2015 12:19:57PM, export, system alert CA04585
gmgoins, 01/23/2016 05:08:24AM, export, system alert CA04585
pdferrari, 05/16/2017 07:52:33PM, export, system alert CA04585
gphsu, 07/09/2015 01:57:04PM, export, system alert CA04585
mnshepherd, 08/12/2017 01:38:09AM, export, system alert CA04585
pdferrari, 11/27/2015 06:45:53PM, export, system alert CA04585
vtaranda, 09/03/2016 04:22:43PM, export, system alert CA04585
mlblack, 05/03/2016 09:41:49PM, export, system alert CA04494
gmgoins, 04/04/2016 06:53:58PM, export, system alert CA04494
gphsu, 09/24/2015 11:46:46PM, export, system alert CA04494
gphsu, 05/02/2015 12:20:34AM, export, system alert CA04494
mlblack, 10/27/2016 11:32:33AM, export, system alert CA04494
pdferrari, 11/25/2015 09:29:27PM, export, system alert CA04494
hflovell, 04/13/2016 06:10:27PM, export, system alert CA04494
hqcooney, 10/21/2016 01:29:08PM, export, system alert CA04494
wjloyd, 11/27/2017 11:59:02AM, export, system alert CA04494
mlblack, 02/05/2015 01:12:40PM, export, system alert CA04494
mnshepherd, 01/23/2015 05:00:10PM, export, system alert CA04494
vtaranda, 04/16/2016 08:20:22AM, export, system alert CA04494
hflovell, 12/21/2016 07:00:47PM, export, system alert CA04494
akbonilla, 10/15/2017 08:00:28PM, export, system alert CA04494
ttschubert, 03/16/2016 07:05:10PM, export, system alert CA04494
tbbeard, 07/21/2017 04:51:33AM, export, system alert CA04494
tbbeard, 02/01/2016 06:51:29PM, export, system alert CA04494
akbonilla, 07/12/2015 12:46:05AM, export, system alert CA04494
tbbeard, 06/24/2015 05:39:39AM, export, system alert CA04494
akbonilla, 07/04/2015 02:48:13PM, export, system alert CA04494
lzkinard, 06/09/2017 09:31:16PM, export, system alert CA04494
mlblack, 10/26/2016 02:18:35AM, export, system alert CA04494
tbbeard, 10/09/2015 04:00:44AM, export, system alert CA04494
wjloyd, 12/26/2015 06:29:10AM, export, system alert CA04462
lzkinard, 03/07/2017 09:49:41PM, export, system alert CA04392
gmgoins, 12/07/2015 08:04:00AM, export, system alert CA04392
gphsu, 02/19/2015 05:34:56AM, export, system alert CA04392
vtaranda, 09/02/2016 01:45:35PM, export, system alert CA04392
ttschubert, 10/22/2015 03:54:43PM, export, system alert CA04392
hqcooney, 07/21/2015 05:35:16AM, export, system alert CA04392
vtaranda, 05/07/2017 12:59:14PM, export, system alert CA04392
hqcooney, 03/21/2017 09:49:32PM, export, system alert CA04365
hflovell, 07/14/2015 05:15:56AM, export, system alert CA04365
hqcooney, 01/27/2015 10:57:21AM, export, system alert CA04365
mnshepherd, 03/01/2016 03:32:25AM, export, system alert CA04365
mnshepherd, 11/06/2015 09:28:11PM, export, system alert CA04365
akbonilla, 07/05/2016 09:09:36PM, export, system alert CA04365
lzkinard, 01/27/2016 04:13:19AM, export, system alert CA04365
pdferrari, 11/05/2015 08:07:08AM, export, system alert CA04365
wjloyd, 10/23/2016 01:12:56PM, export, system alert CA04365
vtaranda, 02/23/2015 10:17:53PM, export, system alert CA04365
pdferrari, 05/01/2017 02:51:50AM, export, system alert CA04365
hflovell, 09/22/2016 07:40:51AM, export, system alert CA04365
vtaranda, 09/24/2016 12:36:58AM, export, system alert CA04365
vtaranda, 09/06/2017 01:20:29PM, export, system alert CA04365
hqcooney, 09/27/2016 11:20:20PM, export, system alert CA04365
hqcooney, 01/06/2016 02:41:22AM, export, system alert CA04365
ttschubert, 12/09/2016 06:46:09PM, export, system alert CA04365
hqcooney, 02/25/2015 11:52:44PM, export, system alert CA04365
gphsu, 02/22/2016 08:26:36PM, export, system alert CA04365
gmgoins, 01/03/2017 04:10:07AM, export, system alert CA04365
mnshepherd, 01/09/2017 08:46:39AM, export, system alert CA04365
gmgoins, 08/25/2017 12:52:23PM, export, system alert CA04365
vtaranda, 12/16/2015 04:08:25PM, export, system alert CA04365
ttschubert, 02/14/2017 08:48:03PM, export, system alert CA04365
wjloyd, 08/03/2015 02:35:12AM, export, system alert CA04365
gphsu, 01/12/2016 08:32:15PM, export, system alert CA04365
hqcooney, 02/10/2016 01:41:41AM, export, system alert CA04365
mnshepherd, 06/11/2017 06:31:44AM, export, system alert CA04365
vtaranda, 05/12/2017 08:24:27AM, export, system alert CA04365
mnshepherd, 09/03/2015 09:11:47PM, export, system alert CA04365
pdferrari, 06/15/2017 01:04:42PM, export, system alert CA04365
hflovell, 05/17/2015 07:33:55AM, export, system alert CA04365
hflovell, 01/23/2017 10:14:37AM, export, system alert CA04351
tbbeard, 12/19/2016 09:25:36AM, export, system alert CA04351
mnshepherd, 12/10/2017 01:33:15PM, export, system alert CA04351
mnshepherd, 11/21/2016 04:50:22AM, export, system alert CA04351
vtaranda, 11/17/2015 08:44:15PM, export, system alert CA04351
vtaranda, 06/21/2015 10:08:51AM, export, system alert CA04351
mlblack, 08/07/2017 12:00:35PM, export, system alert CA04351
lzkinard, 02/12/2016 04:17:32PM, export, system alert CA04351
tbbeard, 03/11/2017 03:37:26PM, export, system alert CA04351
hflovell, 07/21/2017 05:42:21PM, export, system alert CA04351
gphsu, 06/14/2016 10:08:43PM, export, system alert CA04343
mnshepherd, 08/20/2017 11:14:26PM, export, system alert CA04343
ttschubert, 09/25/2017 04:42:36PM, export, system alert CA04343
ttschubert, 04/03/2016 02:49:32AM, export, system alert CA04343
gmgoins, 08/27/2016 11:10:09PM, export, system alert CA04343
lzkinard, 11/01/2017 03:02:31PM, export, system alert CA04343
vtaranda, 06/13/2016 07:02:49PM, export, system alert CA04343
gphsu, 09/09/2017 11:34:39PM, export, system alert CA04309
lzkinard, 01/20/2017 09:51:39PM, export, system alert CA04309
gphsu, 05/11/2015 11:45:32PM, export, system alert CA04309
vtaranda, 09/18/2016 12:38:47AM, export, system alert CA04309
wjloyd, 10/06/2016 09:37:18AM, export, system alert CA04309
gmgoins, 01/18/2015 12:45:38PM, export, system alert CA04309
mnshepherd, 01/23/2017 06:57:07AM, export, system alert CA04309
hflovell, 07/08/2016 11:35:11PM, export, system alert CA04309
ttschubert, 01/18/2017 07:53:59PM, export, system alert CA04309
gmgoins, 05/27/2017 02:50:08PM, export, system alert CA04309
wjloyd, 05/04/2016 12:55:56AM, export, system alert CA04309
ttschubert, 12/04/2017 06:46:37PM, export, system alert CA04309
vtaranda, 05/22/2015 03:02:26PM, export, system alert CA04309
